MaritalStatus,ApplicationMode,ApplicationOrder,Course,PreviousQualification,PreviousQualificationGrade,MothersQualification,FathersQualification,MothersOccupation,FathersOccupation,AdmissionGrade,Displaced,TuitionFeesUpToDate,Gender,ScholarshipHolder,AgeAtEnrollment,CurricularUnits1stSemEvaluations,CurricularUnits1stSemApproved,CurricularUnits1stSemGrade,CurricularUnits2ndSemEnrolled,CurricularUnits2ndSemEvaluations,CurricularUnits2ndSemApproved,UnemploymentRate,InflationRate,GDP,Target
1,1,1,9070,1,140,19,19,5,5,131.3,0,1,1,1,22,6,6,12.66666667,6,6,5,12.4,0.5,1.79,Graduate
1,39,1,9991,12,120,37,38,5,5,155.7,0,1,1,0,33,5,5,13.2,5,6,5,10.8,1.4,1.74,Graduate
1,53,1,9003,42,130,1,38,9,6,128.5,0,1,1,0,21,20,10,12.7,12,14,11,8.9,1.4,3.51,Graduate
2,39,1,9147,1,100,37,37,9,5,170,0,1,1,0,45,6,5,14.83333333,5,5,5,15.5,2.8,-4.06,Graduate
2,39,1,9003,1,133.1,37,37,9,9,100,0,0,1,0,44,10,4,11.5,7,8,1,15.5,2.8,-4.06,Dropout
4,39,1,9670,1,110,19,19,90,99,107.2,0,1,1,0,42,0,0,0,6,0,0,12.7,3.7,-1.7,Dropout
1,18,1,9147,1,147,19,1,9,7,139.3,1,1,1,0,20,0,0,0,5,0,0,12.4,0.5,1.79,Dropout
1,17,6,9147,1,133,19,38,5,6,123.2,1,1,1,0,20,7,3,12.66666667,5,12,2,9.4,-0.8,-3.12,Enrolled
1,1,2,9254,1,137,1,38,2,8,122.3,1,1,1,1,20,7,6,14.71428571,6,6,6,8.9,1.4,3.51,Graduate
1,17,2,9773,1,124,1,1,4,4,127.9,1,1,1,0,20,11,3,13.66666667,6,13,4,9.4,-0.8,-3.12,Enrolled
1,1,2,9147,1,128,1,1,9,6,120.3,0,1,1,0,19,9,5,10.8,5,13,2,8.9,1.4,3.51,Enrolled
1,51,1,8014,1,120,1,1,4,4,128.5,0,0,1,0,26,13,4,10.5,10,16,7,12.4,0.5,1.79,Dropout
2,39,1,9003,1,133.1,37,37,8,7,150,0,1,1,0,31,10,6,15,6,11,5,13.9,-0.3,0.79,Graduate
1,1,1,9773,1,142,1,19,9,9,136.1,0,1,1,1,19,6,6,12.66666667,6,6,6,16.2,0.3,-0.92,Graduate
1,39,1,9773,19,100,37,37,0,0,128,1,1,1,0,28,7,6,13.16666667,6,6,6,7.6,2.6,0.32,Graduate
1,1,1,171,1,149,19,37,9,9,158.1,1,1,1,1,20,0,0,0,0,0,0,10.8,1.4,1.74,Graduate
2,1,2,8014,1,110,37,1,9,10,108.7,1,1,0,0,43,6,6,13,6,6,6,9.4,-0.8,-3.12,Graduate
1,39,1,171,19,133.1,1,19,2,7,110,0,1,1,1,25,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout
1,39,1,9238,19,133.1,37,37,9,9,120,0,1,0,0,40,13,2,10,6,10,1,16.2,0.3,-0.92,Dropout
1,44,1,9085,39,150,5,4,1,1,150,0,1,0,0,20,7,6,13.33333333,6,16,5,12.4,0.5,1.79,Graduate
2,39,1,8014,12,133.1,37,37,9,1,113,0,1,0,0,46,13,3,12.33333333,6,6,6,11.1,0.6,2.02,Graduate
1,51,1,33,1,121,19,37,5,7,118.6,0,1,0,0,26,23,20,13.18181818,14,18,14,8.9,1.4,3.51,Graduate
2,39,1,9500,1,133.1,3,1,5,5,148.8,0,1,0,1,34,7,6,12.51333333,8,9,7,12.4,0.5,1.79,Graduate
1,18,3,9853,1,122,38,37,9,5,120.3,1,1,0,0,19,0,0,0,6,0,0,10.8,1.4,1.74,Dropout
1,1,6,9500,1,143,19,19,9,9,127,1,1,0,1,18,8,7,13.58571429,8,8,7,12.7,3.7,-1.7,Graduate
1,1,1,9556,1,123,19,19,4,9,113.8,1,1,0,0,18,9,7,11.15555556,8,10,8,12.7,3.7,-1.7,Graduate
1,39,1,8014,1,120,38,37,9,7,108,0,1,1,1,37,9,6,11.85714286,6,7,5,13.9,-0.3,0.79,Graduate
1,17,1,171,1,114,19,38,9,7,129.1,0,1,1,1,23,0,0,0,0,0,0,9.4,-0.8,-3.12,Graduate
1,43,1,9070,1,114,19,38,9,7,135.9,0,1,1,0,26,14,14,14,13,13,13,15.5,2.8,-4.06,Graduate
1,10,2,9773,1,154.4,19,38,3,5,154.4,1,0,0,0,18,8,5,12,6,0,0,10.8,1.4,1.74,Dropout
1,15,1,9500,1,190,3,2,122,4,190,1,1,0,0,18,15,4,11.575,7,10,5,12.4,0.5,1.79,Enrolled
1,17,4,9500,1,136,3,3,2,2,132.5,1,1,0,0,19,8,7,13.19857143,8,8,8,11.1,0.6,2.02,Graduate
1,10,2,9085,1,163.3,19,1,4,9,163.3,0,1,0,0,18,10,6,13.5,6,12,6,12.4,0.5,1.79,Graduate
1,1,1,9670,1,126,1,3,4,3,122.5,1,1,0,0,19,6,6,13.33333333,6,8,5,8.9,1.4,3.51,Dropout
1,17,4,9119,1,122,1,1,191,171,121,1,1,1,0,20,10,4,14.25,5,14,1,8.9,1.4,3.51,Enrolled
1,17,1,9070,1,137,1,1,1,5,131.8,0,1,0,1,22,7,6,12.16666667,6,9,4,9.4,-0.8,-3.12,Graduate
1,1,3,9500,1,139,19,1,9,5,135,1,1,0,1,18,8,7,12.21428571,8,8,7,12.7,3.7,-1.7,Graduate
1,17,1,9254,1,142,19,39,5,4,141.7,0,1,0,1,18,8,6,12.66666667,6,6,6,13.9,-0.3,0.79,Graduate
1,1,3,9773,1,133.1,38,38,5,5,131.3,1,1,0,1,18,7,6,12.28571429,6,6,6,8.9,1.4,3.51,Graduate
1,1,6,9254,1,126,38,37,5,7,123.9,1,1,0,1,18,7,6,13,6,6,6,12.4,0.5,1.79,Graduate
1,1,2,9254,1,131,4,3,7,4,126.1,1,1,0,0,18,8,6,12.14285714,6,6,6,8.9,1.4,3.51,Graduate
1,17,6,9500,1,131,1,19,7,7,126.5,1,1,0,1,19,8,7,13.87571429,8,9,7,11.1,0.6,2.02,Graduate
1,17,1,9853,1,108,19,1,5,5,107.3,0,1,0,0,20,0,0,0,6,0,0,15.5,2.8,-4.06,Dropout
1,17,4,9238,1,133.1,1,19,9,5,95,1,1,0,1,19,12,6,11.66666667,6,7,0,15.5,2.8,-4.06,Dropout
1,1,2,9085,1,122,3,1,4,7,116.1,1,1,0,0,18,13,6,13.15384615,6,12,3,15.5,2.8,-4.06,Graduate
1,1,4,9070,1,143,1,1,9,7,134.6,1,1,0,1,18,6,6,14.5,6,6,6,12.4,0.5,1.79,Dropout
1,17,6,9500,1,135,19,19,7,7,128,1,1,0,1,18,7,7,14.44142857,8,8,8,11.1,0.6,2.02,Graduate
1,17,2,9773,1,148,3,38,2,6,144.2,1,1,0,0,18,6,6,15.16666667,6,7,6,12.4,0.5,1.79,Graduate
1,17,1,9147,1,134,19,38,4,8,129.5,0,1,0,1,18,5,5,11.6,5,12,4,10.8,1.4,1.74,Graduate
1,17,1,9773,1,122,1,1,4,7,116.8,1,1,0,0,18,6,6,11.66666667,6,6,6,16.2,0.3,-0.92,Graduate
1,44,1,9003,39,160,37,38,9,6,160,0,1,0,1,20,8,6,12.625,6,10,6,16.2,0.3,-0.92,Graduate
1,16,2,9238,1,126,38,37,3,5,127.1,1,1,0,1,19,14,3,12.66666667,6,7,6,9.4,-0.8,-3.12,Graduate
1,17,1,9130,1,138,2,19,2,6,126.3,1,1,0,1,18,7,6,12.83333333,6,8,6,8.9,1.4,3.51,Enrolled
1,1,1,9238,1,115,38,38,8,7,112.9,1,1,0,1,19,7,6,11.85714286,6,8,6,12.4,0.5,1.79,Graduate
1,17,2,9853,1,141,3,1,1,5,130.2,1,1,0,0,19,8,5,11.4,6,7,4,12.7,3.7,-1.7,Enrolled
1,43,1,9130,1,100,3,4,3,2,100,0,1,0,0,19,10,5,14.85714286,5,7,5,9.4,-0.8,-3.12,Enrolled
1,1,1,9670,1,130,19,19,7,7,121.6,0,1,0,0,19,7,6,14.71428571,6,6,6,12.4,0.5,1.79,Graduate
1,15,1,9670,1,130,42,1,2,7,130,0,1,0,0,20,6,6,13.5,6,9,5,8.9,1.4,3.51,Graduate
1,18,1,9130,1,135,38,19,9,5,121.7,1,1,0,1,18,7,4,11.5,5,5,5,10.8,1.4,1.74,Graduate
1,7,1,9147,3,120,1,39,4,7,120,0,1,0,0,33,9,2,14,5,5,0,12.4,0.5,1.79,Dropout
1,1,1,9853,1,148,19,19,4,5,143.5,0,1,0,1,19,8,6,12.83333333,6,6,0,13.9,-0.3,0.79,Dropout
1,17,2,9556,1,136,1,1,9,9,128.3,0,1,0,1,18,7,7,13.42857143,8,8,8,15.5,2.8,-4.06,Graduate
1,17,1,9070,1,108,19,1,4,3,111.9,0,1,0,0,19,0,0,0,6,0,0,8.9,1.4,3.51,Dropout
1,44,1,9003,39,140,38,38,6,3,140,0,1,0,0,19,18,3,11.66666667,6,14,4,15.5,2.8,-4.06,Enrolled
1,1,3,9773,1,153,3,1,2,8,137.6,1,1,0,0,18,6,6,16,6,7,6,12.4,0.5,1.79,Graduate
1,1,1,9238,1,135,19,19,9,5,135,1,1,0,0,20,6,6,13.83333333,6,6,6,10.8,1.4,1.74,Graduate
1,1,5,9500,1,146,19,37,7,7,133.8,1,1,0,0,19,9,8,13.2325,8,9,8,9.4,-0.8,-3.12,Graduate
1,1,2,9773,1,130,19,19,9,9,126.9,1,1,1,1,18,6,6,14,6,6,6,9.4,-0.8,-3.12,Graduate
1,17,2,9254,1,113,1,2,5,3,106.7,1,1,1,1,19,14,2,10,6,6,0,13.9,-0.3,0.79,Dropout
1,43,1,8014,1,145.7,37,37,9,9,145.7,1,1,0,0,25,16,15,13.33333333,13,13,11,13.9,-0.3,0.79,Graduate
1,17,3,9070,1,145,3,3,4,4,153.1,1,1,0,1,20,6,6,12.5,6,6,6,12.7,3.7,-1.7,Enrolled
1,1,1,8014,1,126,38,37,5,5,118.7,0,1,0,0,19,6,6,12.5,6,6,6,12.7,3.7,-1.7,Graduate
1,17,1,9991,1,160,34,34,0,0,161.8,1,1,1,0,33,8,2,10.5,5,5,0,7.6,2.6,0.32,Dropout
1,18,4,9119,1,134,19,38,194,175,124.9,1,1,1,0,18,11,3,10.66666667,5,9,3,8.9,1.4,3.51,Enrolled
1,1,1,9119,1,163,19,37,5,8,150.8,1,1,1,0,18,9,4,10.5,5,11,2,7.6,2.6,0.32,Enrolled
1,15,1,9147,1,130,1,1,2,3,130,0,1,0,0,19,10,4,12,5,6,5,11.1,0.6,2.02,Graduate
1,1,2,171,1,165,3,3,2,2,163.6,1,1,0,0,18,0,0,0,0,0,0,12.4,0.5,1.79,Enrolled
1,43,1,9147,1,142,38,19,141,171,115,0,1,0,0,19,11,5,11.5,5,9,2,13.9,-0.3,0.79,Enrolled
1,1,1,9773,1,156,19,1,5,10,136.8,1,1,0,0,18,6,6,14,6,6,6,11.1,0.6,2.02,Dropout
1,17,5,9853,1,141,3,19,2,7,130.9,1,1,0,0,18,7,6,13.5,6,8,5,7.6,2.6,0.32,Graduate
1,1,3,9500,1,143,19,37,7,7,127,1,1,0,0,18,8,8,13.07375,8,8,8,9.4,-0.8,-3.12,Graduate
2,39,1,9500,19,133.1,38,38,2,10,120,0,1,0,0,37,9,2,10.75,7,9,0,16.2,0.3,-0.92,Dropout
1,1,1,9238,1,133,38,1,2,4,126,0,1,0,0,20,11,1,12,5,10,0,9.4,-0.8,-3.12,Enrolled
1,1,1,9254,1,172,37,37,5,5,153.8,1,1,0,1,20,6,6,14,6,6,6,10.8,1.4,1.74,Graduate
1,15,1,9238,1,140,19,19,9,6,140,0,1,1,0,21,7,6,12.33333333,6,7,6,11.1,0.6,2.02,Graduate
1,17,1,9500,1,142,38,1,5,4,136.6,0,1,0,1,18,7,7,13.46428571,8,9,8,12.4,0.5,1.79,Graduate
1,39,1,8014,1,140,19,1,9,8,105,0,1,0,0,26,14,3,10.66666667,6,9,5,15.5,2.8,-4.06,Enrolled
1,39,1,9147,12,133.1,37,37,9,7,139.4,0,1,0,0,41,6,5,11.6,5,8,5,7.6,2.6,0.32,Enrolled
1,1,2,9773,1,148,19,1,3,9,140,1,1,0,1,18,6,6,13.66666667,6,6,6,16.2,0.3,-0.92,Graduate
1,1,4,9500,1,137,19,37,9,7,130.8,0,1,0,0,18,9,8,14.4025,8,9,8,9.4,-0.8,-3.12,Graduate
1,1,1,9500,1,143,38,38,9,9,138.8,1,1,0,0,31,9,7,15.46875,8,8,8,11.1,0.6,2.02,Graduate
1,1,1,9238,1,133.1,1,1,4,10,110,0,1,0,0,23,8,6,12.625,6,6,6,12.7,3.7,-1.7,Graduate
1,1,4,9500,1,138,37,19,9,9,127.8,1,1,0,0,19,7,6,14.98333333,7,7,6,7.6,2.6,0.32,Graduate
1,16,3,9773,1,138,37,38,4,9,134.2,1,1,0,1,20,6,6,15,6,6,6,11.1,0.6,2.02,Graduate
2,39,1,8014,1,150,37,37,7,5,143,0,1,0,0,40,9,9,15.88888889,7,7,7,12.7,3.7,-1.7,Graduate
1,44,1,9085,39,120,37,37,9,9,120,1,1,0,0,32,14,4,11.5,6,14,3,16.2,0.3,-0.92,Dropout
1,1,4,9254,1,110,37,37,9,7,113.2,1,1,0,0,24,14,2,10.5,6,11,1,10.8,1.4,1.74,Dropout
1,17,4,9500,1,146,19,37,5,8,135.8,1,1,0,0,18,7,6,13.98333333,7,7,6,7.6,2.6,0.32,Graduate
1,1,1,9238,1,148,37,37,9,9,143.5,0,1,0,0,18,6,6,13,6,6,6,10.8,1.4,1.74,Graduate
1,1,1,9238,1,145,19,37,4,7,148.9,1,1,0,1,18,6,6,13.66666667,6,6,6,10.8,1.4,1.74,Graduate
1,39,1,9003,1,133.1,38,38,4,7,115.6,1,0,0,0,27,8,0,0,6,8,0,15.5,2.8,-4.06,Dropout
1,1,1,9147,1,160,38,37,9,5,159.3,0,1,0,0,18,5,5,14.4,5,5,5,7.6,2.6,0.32,Graduate
1,39,1,9991,1,150,19,37,9,8,138.5,0,1,0,0,26,10,4,12,5,9,4,12.7,3.7,-1.7,Enrolled
1,1,1,9853,1,130,19,12,9,4,133.2,1,1,0,0,19,6,6,14.16666667,6,7,6,7.6,2.6,0.32,Graduate
1,17,2,8014,1,120,37,34,0,0,117.6,1,1,0,0,19,8,5,12.2,6,7,6,7.6,2.6,0.32,Graduate
1,18,2,9147,1,115,1,37,5,5,108.7,1,1,0,0,21,8,3,12,5,9,3,9.4,-0.8,-3.12,Enrolled
1,1,4,9147,1,133.1,1,19,4,6,106,1,1,0,0,24,11,2,10.5,5,14,1,12.7,3.7,-1.7,Enrolled
1,17,1,9853,1,120,37,37,9,10,122.6,0,1,0,0,20,8,3,12.33333333,6,11,2,12.7,3.7,-1.7,Dropout
1,1,4,9853,1,134,19,1,5,9,127.4,1,1,0,0,18,7,5,12.2,6,7,5,10.8,1.4,1.74,Enrolled
1,39,1,9003,1,133.1,19,19,9,9,100,0,1,0,0,30,6,0,0,6,6,0,11.1,0.6,2.02,Dropout
1,1,1,9853,1,133.1,19,37,9,9,95,1,0,0,0,22,10,6,11.5,7,8,6,11.1,0.6,2.02,Enrolled
1,7,1,9147,3,130,37,19,9,8,130,0,1,0,0,21,9,9,10.88888889,10,18,10,10.8,1.4,1.74,Graduate
1,39,1,9556,1,120,19,19,4,5,122.8,0,1,0,0,26,12,6,12.16666667,8,8,8,13.9,-0.3,0.79,Dropout
1,17,1,9147,1,115,19,19,7,7,115,1,1,0,0,23,7,2,10,5,9,1,9.4,-0.8,-3.12,Enrolled
1,17,1,9070,1,135,19,37,5,9,145.9,0,1,0,1,18,6,6,12.66666667,6,6,6,16.2,0.3,-0.92,Graduate
1,1,1,9070,1,133.1,1,37,5,9,143,1,1,0,0,21,9,5,11.4,6,8,5,12.7,3.7,-1.7,Dropout
1,43,1,171,1,145,19,38,9,9,100,0,1,0,1,18,0,0,0,0,0,0,13.9,-0.3,0.79,Dropout
1,17,3,9085,1,130,19,37,5,5,121.3,1,1,0,0,21,14,2,13,5,8,4,9.4,-0.8,-3.12,Enrolled
1,17,3,9853,1,118,38,38,7,7,121.2,1,1,0,0,18,8,5,13.4,6,7,5,7.6,2.6,0.32,Enrolled
1,17,3,9853,1,138,37,37,5,9,125.1,1,1,0,1,19,6,6,13.5,6,8,5,12.7,3.7,-1.7,Dropout
1,17,1,9254,1,122,1,1,4,9,112.9,1,1,0,0,22,14,4,12.25,6,11,3,7.6,2.6,0.32,Enrolled
1,1,3,9238,1,126,38,19,5,8,120.8,1,1,0,0,19,7,6,12.28571429,6,7,6,12.4,0.5,1.79,Graduate
1,1,5,9085,1,121,38,37,9,8,114,1,0,0,0,19,12,0,0,5,8,0,9.4,-0.8,-3.12,Dropout
1,17,1,9238,1,152,37,37,7,5,132.1,1,1,0,0,19,10,2,10.5,6,11,1,9.4,-0.8,-3.12,Dropout
2,44,1,9085,39,160,37,37,192,192,160,0,1,0,0,27,12,3,14,5,8,5,9.4,-0.8,-3.12,Graduate
1,10,1,9085,1,134,37,37,5,5,134,1,1,0,0,22,7,5,14.2,5,10,5,12.7,3.7,-1.7,Graduate
1,1,1,9773,1,128,37,1,9,7,124.2,1,1,0,0,18,8,5,13,6,7,6,15.5,2.8,-4.06,Dropout
1,17,4,9254,1,125,38,38,5,5,115.6,1,1,0,0,20,6,6,11,6,8,4,9.4,-0.8,-3.12,Graduate
2,43,1,9991,1,130,37,37,9,9,128.2,0,1,0,0,34,9,3,11,7,7,2,9.4,-0.8,-3.12,Dropout
1,17,2,9500,1,138,1,38,5,8,132.8,1,1,0,0,18,9,6,12.38571429,8,9,8,13.9,-0.3,0.79,Graduate
1,17,2,9773,1,121,1,1,5,5,123.1,1,1,1,0,20,12,4,14.75,6,7,4,9.4,-0.8,-3.12,Graduate
1,1,1,9130,1,134,1,19,5,5,125.6,1,1,0,0,20,6,5,16.16666667,5,6,5,12.7,3.7,-1.7,Graduate
1,39,1,9991,1,130,1,38,4,9,115,0,1,1,0,25,7,0,0,5,8,0,16.2,0.3,-0.92,Dropout
1,1,4,9119,1,126,3,19,2,9,123.6,1,1,1,0,18,6,5,12.4,5,9,3,8.9,1.4,3.51,Dropout
1,1,1,9130,1,148,1,1,9,9,141.7,0,0,1,0,18,8,5,11.6,6,11,4,8.9,1.4,3.51,Dropout
1,17,1,9853,1,160,19,38,5,7,139,1,1,0,1,18,8,5,12.2,6,13,0,9.4,-0.8,-3.12,Dropout
1,17,1,9254,1,118,1,19,5,4,118,0,1,0,1,19,7,5,11,6,7,5,12.4,0.5,1.79,Graduate
1,17,2,9853,1,150,38,19,5,5,142,1,1,0,1,19,8,6,12.33333333,6,7,5,10.8,1.4,1.74,Dropout
1,44,1,9238,1,140,1,1,5,5,143.4,0,1,0,1,21,6,6,14.83333333,6,7,6,13.9,-0.3,0.79,Graduate
1,42,1,9070,1,100,3,2,2,2,115.9,0,1,0,0,29,15,9,11.55555556,11,17,10,9.4,-0.8,-3.12,Enrolled
1,1,1,9070,1,110,1,37,9,9,105.1,1,1,0,1,20,6,6,12,6,6,6,12.4,0.5,1.79,Graduate
1,51,1,8014,42,140,19,37,134,193,138,1,1,0,1,21,13,11,12.72727273,11,11,10,8.9,1.4,3.51,Graduate
1,43,1,9991,1,133.1,37,37,9,8,114.7,0,1,0,0,34,2,2,10.5,1,1,1,10.8,1.4,1.74,Dropout
1,1,4,9773,1,140,1,37,3,9,130.5,1,1,0,0,20,6,6,12.33333333,6,6,6,12.7,3.7,-1.7,Graduate
1,39,1,9991,1,110,37,37,9,9,134.3,0,1,1,0,24,10,0,0,5,7,1,10.8,1.4,1.74,Dropout
1,1,1,9500,1,148,1,1,4,3,137.5,0,1,1,0,18,7,7,14.84285714,8,9,8,16.2,0.3,-0.92,Graduate
1,1,1,9500,1,137,1,19,4,4,125.3,0,1,1,0,19,7,7,12.2,7,7,7,7.6,2.6,0.32,Enrolled
1,1,1,9147,1,120,1,19,7,7,111.3,0,1,1,1,18,10,4,10.8,5,10,4,15.5,2.8,-4.06,Enrolled
1,39,9,9991,1,120,38,38,9,5,144.8,0,1,1,0,28,7,4,12.75,5,7,5,10.8,1.4,1.74,Enrolled
1,39,1,9991,1,130,1,1,9,7,152.1,0,1,1,0,28,13,2,11,5,12,1,11.1,0.6,2.02,Dropout
1,17,1,9254,1,132,38,38,0,5,126.1,0,1,1,0,20,9,4,10.75,6,12,0,7.6,2.6,0.32,Dropout
1,43,1,9500,1,130,1,1,7,4,136,1,1,1,0,22,9,8,12.55375,8,9,8,9.4,-0.8,-3.12,Graduate
1,1,4,9500,1,128,19,1,4,4,124.3,1,1,1,0,19,8,7,12.66571429,8,8,7,10.8,1.4,1.74,Graduate
1,1,1,9670,1,132,1,19,7,5,129.9,1,1,1,0,20,10,6,12.71428571,6,8,4,12.4,0.5,1.79,Enrolled
1,39,2,9556,1,133.1,3,1,2,4,136.1,0,1,1,0,26,7,2,11.75,5,10,0,12.4,0.5,1.79,Dropout
1,1,2,9254,1,120,37,37,9,9,115.1,1,0,1,0,21,11,3,11,6,14,0,9.4,-0.8,-3.12,Dropout
1,16,2,171,1,145,3,3,2,2,143.6,1,1,1,0,18,0,0,0,0,0,0,12.4,0.5,1.79,Graduate
1,17,1,9147,1,127,37,38,9,7,115.8,1,1,1,0,18,5,5,13.4,5,6,5,11.1,0.6,2.02,Graduate
1,1,2,171,1,135,19,19,4,7,149,1,1,1,0,22,21,17,12.57894737,17,20,17,11.1,0.6,2.02,Graduate
2,39,1,9119,19,133.1,37,37,9,9,100,0,1,1,0,36,0,0,0,5,0,0,16.2,0.3,-0.92,Dropout
1,1,1,9773,1,125,38,38,9,9,133.4,1,1,1,1,20,8,6,12,6,8,6,13.9,-0.3,0.79,Graduate
1,17,5,9670,1,127,3,4,2,2,122.8,0,1,1,0,20,6,3,12.33333333,6,9,0,10.8,1.4,1.74,Dropout
1,39,1,9991,1,133.1,37,1,5,4,151.2,0,1,1,0,25,11,4,11.5,5,11,3,12.4,0.5,1.79,Dropout
1,39,1,9003,1,150,37,19,6,4,137,0,1,1,0,35,7,5,12.8,6,11,5,15.5,2.8,-4.06,Graduate
1,1,1,171,1,133.1,1,37,7,7,118,0,1,1,0,22,0,0,0,0,0,0,11.1,0.6,2.02,Dropout
1,43,1,9070,1,150,3,39,3,7,126.4,0,1,1,0,26,8,7,13.28571429,8,11,7,12.4,0.5,1.79,Enrolled
1,44,1,9003,39,130,38,38,9,5,130,0,0,1,0,20,16,4,11.8,6,15,2,16.2,0.3,-0.92,Dropout
1,43,1,8014,12,133.1,37,1,9,10,112.5,0,1,1,0,50,13,6,11.33333333,11,11,2,16.2,0.3,-0.92,Dropout
1,1,1,9500,1,125,19,38,9,8,118.3,0,1,1,0,20,12,5,12.002,8,12,5,10.8,1.4,1.74,Dropout
1,1,1,9500,1,127,3,1,2,8,121.4,0,1,1,0,20,10,5,13.97666667,8,9,8,12.4,0.5,1.79,Enrolled
1,7,1,9003,3,140,3,19,2,10,140,0,0,1,0,35,10,5,15.2,6,9,1,15.5,2.8,-4.06,Dropout
1,1,1,9670,1,110,3,19,4,5,109,0,1,1,1,19,7,6,13.14285714,6,8,6,15.5,2.8,-4.06,Graduate
2,39,2,9147,1,133.1,37,37,5,7,110,0,1,1,0,43,14,0,0,5,5,0,9.4,-0.8,-3.12,Dropout
1,17,5,9500,1,124,3,38,2,1,119.8,0,1,1,0,19,11,7,13.86714286,8,11,7,10.8,1.4,1.74,Graduate
1,39,1,9500,1,114,37,37,9,9,130,0,1,1,0,25,11,6,12.675,8,11,6,12.7,3.7,-1.7,Graduate
1,16,1,171,1,155,1,3,5,10,167.3,1,1,1,0,19,0,0,0,0,0,0,13.9,-0.3,0.79,Graduate
1,17,2,9853,1,114,1,19,9,9,111.9,1,1,1,1,20,6,6,12,6,7,6,7.6,2.6,0.32,Enrolled
1,1,1,171,1,133.1,38,37,5,5,136,1,1,1,0,22,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout
1,1,1,9254,1,125,37,37,3,3,124,0,1,1,1,19,7,6,11,6,6,5,11.1,0.6,2.02,Dropout
2,39,1,9991,1,120,19,37,3,9,132.9,0,1,1,0,32,11,4,10.75,5,11,4,13.9,-0.3,0.79,Dropout
2,39,1,9773,38,100,37,37,9,7,154,1,1,1,0,57,7,5,14.2,6,6,6,9.4,-0.8,-3.12,Graduate
1,1,1,9500,1,133.1,1,19,3,5,115,0,0,1,0,20,11,4,12.6,7,7,4,16.2,0.3,-0.92,Dropout
1,39,1,9991,1,120,1,1,5,5,96,1,0,1,0,38,5,0,0,5,5,0,8.9,1.4,3.51,Dropout
2,39,1,9991,1,120,37,3,9,3,168.2,0,1,1,0,45,6,5,14,5,6,5,12.4,0.5,1.79,Graduate
2,39,1,9773,1,110,37,37,9,10,140,0,0,1,0,43,16,2,10,6,12,4,10.8,1.4,1.74,Dropout
1,17,4,9070,1,144,38,1,9,9,137.4,1,1,1,0,19,6,6,13.83333333,6,8,6,10.8,1.4,1.74,Graduate
2,39,1,9991,19,133.1,19,19,4,4,150,0,0,1,0,49,8,2,11,5,5,1,15.5,2.8,-4.06,Dropout
2,39,1,9500,19,133.1,37,38,9,7,100.5,1,1,1,0,43,8,7,11.63571429,8,8,7,10.8,1.4,1.74,Enrolled
1,39,1,8014,1,133.1,37,38,9,9,148.5,0,1,1,0,34,6,4,12.25,5,5,0,11.1,0.6,2.02,Dropout
1,17,5,9119,1,138,19,19,5,5,123.3,1,1,1,0,18,9,4,12.5,5,11,5,12.4,0.5,1.79,Enrolled
2,39,1,9991,1,120,38,38,1,4,138.7,0,1,1,0,43,5,5,13.8,5,6,5,10.8,1.4,1.74,Graduate
1,1,2,9254,1,120,19,1,9,8,117.2,0,1,1,0,21,8,3,12,6,9,1,15.5,2.8,-4.06,Dropout
2,39,1,9991,1,160,34,34,99,99,114.3,0,1,1,0,40,9,3,11,5,8,4,7.6,2.6,0.32,Enrolled
1,17,1,9670,1,134,19,37,5,5,125.3,1,1,1,1,19,7,4,13.75,6,10,6,10.8,1.4,1.74,Graduate
1,1,1,9254,1,133.1,37,37,1,1,97,0,1,1,0,27,6,6,10.66666667,6,8,4,10.8,1.4,1.74,Enrolled
2,42,1,9556,1,110,37,37,9,6,140,0,1,1,0,43,7,0,0,8,13,2,16.2,0.3,-0.92,Dropout
1,43,1,9991,1,130,37,37,9,9,124,0,1,1,0,31,6,5,13.83333333,5,7,5,9.4,-0.8,-3.12,Graduate
1,44,1,9003,39,140,38,1,134,134,140,1,1,1,0,26,6,0,0,6,7,0,8.9,1.4,3.51,Enrolled
1,39,1,9991,1,150,37,38,175,103,127,0,1,1,0,34,5,5,15.8,5,5,5,8.9,1.4,3.51,Graduate
4,43,1,9500,19,100,34,34,0,0,110,0,1,1,0,30,26,12,12.52608696,14,26,12,7.6,2.6,0.32,Graduate
2,39,1,9500,19,133.1,38,38,7,8,170,0,1,1,0,36,9,6,12.78333333,8,11,0,16.2,0.3,-0.92,Dropout
1,7,1,9991,3,120,37,37,6,7,120,0,0,1,0,46,5,0,0,5,5,1,11.1,0.6,2.02,Dropout
1,17,1,9085,1,133.1,1,19,5,9,130,0,1,1,0,22,8,3,13,5,8,3,7.6,2.6,0.32,Graduate
1,7,1,9003,3,130,1,19,5,9,130,0,1,1,0,27,8,0,0,6,10,0,16.2,0.3,-0.92,Dropout
1,1,2,9119,1,126,1,38,141,192,122.5,1,1,1,0,20,7,5,10.8,5,9,3,8.9,1.4,3.51,Enrolled
1,51,1,9147,1,130,19,38,9,8,115.7,0,1,1,0,20,7,5,11,5,7,3,8.9,1.4,3.51,Enrolled
